isin,year,total_revenue,cfo,cogs,total_debt,capex
SE0000325532,2016,1984562364.867187,162687699.7807438,1430862857.0089622,1162626321.2640326,582769155.9918689
SE0000325532,2018,997678763.9172995,150298229.0061227,650499446.65426,680330352.1666409,40884757.88228219
SE0000325532,2019,1350818854.021332,-101088508.12131467,905678944.2427452,931051354.045419,174457717.20187178
SE0000325532,2020,3443503754.568339,615222722.111565,1588537299.088278,1091647615.5538366,572257796.6059264
SE0000325532,2021,379505028.3974775,37495968.74397071,296847262.3768803,377185998.82945573,43345199.60778137
SE0000325532,2022,4743566583.268038,200887604.25780073,2424264149.335249,2196634998.958398,317166760.3416628
SE0000325870,2000,5414049680.137643,-21493680.952373736,2342588852.801575,1192037554.6868193,357659982.71424085
SE0000325870,2002,865857678.0357394,750015278.8374069,453817956.3176734,1656157352.0622845,488744416.4305068
SE0000325870,2006,2475219168.624371,850366643.8146613,1844733661.1566455,1479952507.2948384,279715072.80462426
SE0000325870,2009,3954910218.89926,-116718107.18306729,1668077803.0951273,3328105465.2496085,431928639.4063713
SE0000325870,2012,75064829.3389451,15296463.793543398,33986511.6469205,61460094.52850515,6548528.710823539
SE0000325870,2014,5699989965.206037,-75221082.8564459,4424707919.075893,2286710950.840734,748418870.49992
SE0000325870,2015,669674620.8053412,27874127.011814974,345932214.7779634,475059696.3379939,101436091.34322171
SE0000325870,2016,2020461313.8679366,-24248841.54640234,1038274711.903853,1063708565.7100995,535822999.7424833
SE0000325870,2018,2999336624.3423953,-46661405.02376588,1941324550.835849,4517467518.172579,1204070541.364482
SE0000325870,2021,433722329.75406057,413400605.0928526,339332011.02032983,1326788644.4590404,62582833.36417254
SE0000326894,2001,3097736691.413184,1014454720.9585013,2291577375.9703174,1273170413.4055297,202985070.11914098
SE0000326894,2002,984717405.8374895,276640388.02441597,759039136.9786762,2505340221.2492757,558668677.0434667
SE0000326894,2003,6221348820.494159,160119087.3552543,3499663748.084392,3738264968.356571,347382657.2241528
SE0000326894,2004,1318307501.0794663,187960628.8618202,748418850.4507039,723316172.2231323,158338671.20448986
SE0000326894,2006,3780080368.282892,-37517037.05004569,1647073686.8081484,2528587448.5460763,790098486.2870218
SE0000326894,2007,5246261895.529677,-15228447.717899233,2333170802.8583426,1606258495.4597168,1157989487.6107554
SE0000326894,2008,4331860396.244964,506631655.3184128,3302256863.3986816,2188692330.9047713,810228857.0430222
SE0000326894,2010,1367257177.0234377,895144108.8091478,645738502.0464244,2862084869.610215,583041423.1364764
SE0000326894,2013,2567010190.5683246,217854346.1185183,1341668828.834307,2026790518.749335,276895087.1670368
SE0000326894,2014,1093470336.1115384,375840924.5266459,693555003.5487953,296037934.0969187,221919062.5869944
SE0000326894,2020,3279755899.560462,598937775.9966305,1585720111.572419,1067921871.4027214,640064033.3379457
SE0000326894,2021,794351485.2951322,-55821429.859851986,443614171.70083565,542430247.889354,91451512.39412999
SE0000326894,2022,345255158.149746,26868311.04815565,152233205.1457709,371102510.4595877,52550531.83229048
SE0000326902,1998,2606130304.093719,348303579.35153854,2029487108.1988146,998609932.2349929,385527488.06390285
SE0000326902,1999,2010810455.0218844,763849996.2665445,1503120659.5536795,1114827409.7362452,596365014.5010778
SE0000326902,2001,2605639360.09924,737811430.394845,1819493362.4791965,3799151810.4857574,244732575.61621296
SE0000326902,2002,6625430952.749908,705360450.3389645,3602949556.8394933,1307345439.0942757,353425265.07203966
SE0000326902,2003,3831934213.296761,-31190476.20584393,2770812567.765407,2111747702.4078355,438601874.6436954
SE0000326902,2006,2767698744.500907,966636632.389531,1742263154.2438476,2536329122.6974907,763337107.0565202
SE0000326902,2007,6831591685.231151,-169848846.08169538,4061757199.8349113,4328109675.839507,651956338.3006413
SE0000326902,2008,3936875466.8252463,329821063.74015677,1654779917.9002657,1953801996.1912067,647363072.8771077
SE0000326902,2010,689271593.7291976,816946497.0167705,402483378.7309551,1992614466.4497566,569177369.0281987
SE0000326902,2011,3888352618.56262,-341668529.2699996,2283938646.594296,3288278482.966861,441432731.0568193
SE0000326902,2012,217116458.39823937,5332860.184425208,127196003.49024686,445400499.1621996,54492337.438479565
SE0000326902,2013,5483970266.99279,1293803731.270381,3473483250.8032794,1831309088.0165954,678110528.589037
SE0000326902,2015,1016731609.8897526,1290973741.2163687,559101638.9375416,964576878.978452,1091019679.688555
SE0000326902,2016,288368251.4600416,172769748.17589754,178425082.31078807,1114619169.4595997,232148498.49602583
SE0000326902,2019,1507619184.7180161,128352765.91666481,671589543.4061669,922060973.0750085,214376797.67374954
SE0000326902,2020,2593689730.07822,772955203.974249,1101919672.09969,1774398892.9186308,413425937.61085427
SE0000326902,2021,1970304086.4805276,827683712.8031828,1047902439.1607174,1367762339.773228,363819622.2372125
SE0000326902,2022,2613868610.5413914,131983032.58025531,1301043795.4879665,1817455408.5975554,529474112.2487179
SE0000327090,1997,1715832156.5215409,46665511.6044248,861444876.1908636,2101895039.8463213,338241104.8614311
SE0000327090,2001,1942505674.1325703,801631424.4506855,1275386878.0582967,1564472412.7365777,399778905.6293895
SE0000327090,2003,1660531953.564749,-14565850.656386986,1262193077.8949947,597280584.415492,353354575.1793889
SE0000327090,2004,3043166381.2267914,1079651601.7496586,1503824119.9088788,880720704.9204246,809094700.260338
SE0000327090,2005,2493157133.0588684,1009447899.8899107,1687547919.8381922,732544374.6610864,163523204.31303215
SE0000327090,2007,1535281827.106202,845318446.6638651,869049258.3905399,1676638209.5350285,314803198.9282657
SE0000327090,2008,3010350990.918761,327318257.5246019,1456304215.6216347,2334118400.087686,382448781.5562027
SE0000327090,2009,2485657614.1069946,250826504.50542128,1425010280.695846,2320160291.199726,704264950.1899313
SE0000327090,2010,776271707.6139827,376806451.8858867,611650507.2768426,1146276522.2019122,474877558.63626426
SE0000327090,2014,781196186.9812837,1290749838.821519,434995657.9298897,2204773802.3040805,572332598.8594129
SE0000327090,2015,1136251060.2623663,-183928218.3439696,661985654.118633,2350496959.63452,319129916.2206076
SE0000327090,2016,1908172401.9559774,448147561.0670743,1509184303.909975,533190858.092122,403148952.8662668
SE0000327090,2020,211935489.5333007,80179141.84887625,107897543.28228424,642476693.976876,60963967.73619446
SE0000329146,1998,2491323317.542155,-21463101.36104063,1130813180.591105,988222144.282249,155842689.9495926
SE0000329146,1999,7028501338.055618,1478264933.9825675,3468197665.2790556,3087009822.693693,373802697.7884988
SE0000329146,2000,1436185299.7898858,-74565754.20135197,963908679.9352156,3035900009.8526244,218327569.29098183
SE0000329146,2001,4818285093.886428,-214028133.20692626,3271156946.307538,1217839998.1645565,807627216.2071961
SE0000329146,2002,2286657728.1541123,853578142.7703012,1347412967.7851439,3319460777.9884562,459994609.5329551
SE0000329146,2003,518900301.6796766,324062260.8183285,260695870.15600353,1202252304.3307004,356809153.08667487
SE0000329146,2005,1125790603.114865,903574607.4564904,672855979.2506316,903897744.1824515,270330447.61997026
SE0000329146,2006,1295491622.4400759,357946059.9675496,742937086.2446713,532119037.7785037,287963171.5361998
SE0000329146,2007,846103648.4226975,-11301996.86187094,663590884.0870178,433718100.15388834,276493792.39512414
SE0000329146,2009,4734340711.3201,275626307.6218883,2731151841.4919395,4341744301.738055,586722063.3757463
SE0000329146,2010,1934516354.8075874,-107466304.52116036,1316951007.9799142,953959039.2693409,297267466.008834
SE0000329146,2011,5764221093.203948,1234616808.9909227,3503344500.086904,3086544021.5439534,507179883.48683685
SE0000329146,2012,1158558364.6502674,-74209180.47826856,903322373.0784092,595277765.3598535,151441018.52813157
SE0000329146,2013,3051493569.410572,638626477.1775,2011680524.3723009,2407222431.2741446,767276314.1193994
SE0000329146,2014,146914006.52085945,81422189.67860766,96821998.7758157,154538765.85214877,39841166.289375134
SE0000329146,2015,787180616.842174,200270228.24569473,377402206.3536364,922330275.9263517,246241700.14029953
SE0000329146,2016,1300829805.5182238,962216063.6961808,681938038.2114601,2197688417.9558897,274803398.96410245
SE0000329146,2017,2027249520.115722,497749489.0978722,936329097.4353714,1750704156.671265,147598762.69966918
SE0000329146,2018,272394202.8663523,14486467.576834736,200290569.83719832,441710285.82100636,42299539.69252785
SE0000329146,2019,453279678.09269273,270747313.70060194,253879195.05755943,286747645.2697398,191866044.7375417
SE0000329146,2020,1735402879.3226721,641323133.0669011,1148964483.5624819,718298532.9962829,358162284.8883866
SE0000329146,2021,828368753.0623933,329179331.2306204,345151876.90723854,317714530.48324376,211250946.63503063
SE0000329146,2022,3432065975.8280478,184186652.93784508,2346197570.301722,2037118562.9429371,586889250.2158908
SE0000329203,2001,5342365764.941708,727818510.0678667,3546560389.717102,2985647834.412043,180175318.7301447
SE0000329203,2002,1519480175.6469343,13931464.33122785,1214080609.9137414,2077987531.6918373,316486529.66999614
SE0000329203,2006,1462013440.094429,190069654.55402312,702537862.9533048,1711974859.7567387,210800161.97322038
SE0000329203,2007,3536738828.267302,-408174359.1754202,1701687928.491328,1277344733.0192044,869697618.6097236
SE0000329203,2008,530647595.75704485,233267454.80745322,246661208.95889938,716318933.0886873,52346197.3628263
SE0000329203,2013,2015048947.2453399,440069750.6977437,1455788875.4845436,735025206.9845858,425895100.50639445
SE0000329203,2015,2195342453.0928764,484141556.4746745,935395245.8393259,573567382.8811705,409926056.79491866
SE0000329203,2016,1664974303.528502,646226563.4155643,1058226804.072862,883578566.3474729,442532030.75819504
SE0000329203,2019,1781724063.3588033,938292875.525514,915479883.0840864,1938323915.142591,1002821739.8995779
SE0000329203,2022,4448054498.026813,777246491.6944042,2394971304.4576454,1982193462.746496,230816933.50666887
SE0000331225,1998,862551882.96996,677678759.8426552,426044686.7359339,593541371.6720343,264753212.65167776
SE0000331225,2000,2666832862.224924,668703826.3765026,1796269658.0645847,664004136.1660888,605085330.3593179
SE0000331225,2003,432366738.56649065,458886808.4922563,313132976.82196856,465400089.9282415,74284503.61940746
SE0000331225,2004,824250616.1691971,376911895.3907395,612325639.6940672,932575845.1499716,391233371.38765526
SE0000331225,2006,3014217003.6552505,42295692.78471467,1527322448.9776552,795581589.2044975,688454863.3572612
SE0000331225,2008,5378940030.317626,205625647.36395296,2480838505.288853,1437715795.2188916,1092056829.9192653
SE0000331225,2009,230664732.20825195,-40242165.99165943,162119093.4213654,484333395.3251824,154598127.3529663
SE0000331225,2011,3478414373.836305,266080764.44542986,1953603603.9045846,1592199546.1211114,711272106.2891419
SE0000331225,2014,2796862032.6944604,384386724.6202784,1515718350.9570618,1552277174.9045029,91870308.48332721
SE0000331225,2016,1918543262.8559334,233055775.32121393,1264945999.1848068,521157123.15835184,360115877.8883675
SE0000331225,2017,3515131777.574952,-148675422.53477642,1432684301.3903666,2498288591.1232133,644135223.1251928
SE0000331225,2019,2095694739.8115575,567031829.9020362,1058462826.6289399,3096882550.6737475,183967370.80391777
SE0000331225,2021,283901466.8564139,113443002.91369338,115236058.2337396,936046456.9689969,214920508.6729845
SE0000331266,1997,343381211.52251697,322857999.3484932,152970379.39479887,716316095.0469179,133037760.4264422
SE0000331266,1998,1199035681.0139184,13671924.916684818,707815839.174212,916459793.243176,52294684.13318182
SE0000331266,1999,769886640.6068665,35154235.57289059,440373653.9498853,125501784.30802032,121747217.7404217
SE0000331266,2000,1954331668.6334383,571239510.1135244,1343467319.5972853,1402713428.712559,216758686.2501215
SE0000331266,2001,2212392376.7305994,355319547.0166201,956400494.7454195,3339672296.626164,690302646.7066038
SE0000331266,2002,2121429679.2123775,71693452.70446357,1076008568.1867661,839361673.685004,238266528.81534544
SE0000331266,2003,5521166947.025842,1711821897.6576679,3452428248.9473815,2371277218.360151,1213542096.6736684
SE0000331266,2004,681350485.8946402,66279918.03419483,289768319.4514153,805532089.3043414,202032673.20885548
SE0000331266,2005,1553716975.9930851,999779702.9515798,639714482.7988018,770233957.4656878,287905151.86793375
SE0000331266,2008,1554450114.6722662,231931955.21785492,753056624.0786791,399638909.13351566,162734757.61140335
SE0000331266,2009,662760570.3613796,557721113.4926211,297668696.3976612,1286253053.1128216,373000637.7815621
SE0000331266,2010,1776127736.5929418,82032698.73982559,897701533.253037,1697883748.7320194,436106525.8114917
SE0000331266,2012,3840739014.246059,788544536.1706526,2640538362.16268,1572041255.8624337,613830000.4757259
SE0000331266,2013,1238520970.9521916,323812339.6324063,688408909.4531945,2568137761.310233,327346222.1304233
SE0000331266,2014,2294858701.0515494,-125851612.07609513,1550956400.5562825,916144205.9128964,634237556.9585222
SE0000331266,2015,232125477.9425017,97380606.26188998,115330326.12046473,312649265.1940978,73731295.97479062
SE0000331266,2017,164984390.10175845,10471892.55544486,125612389.62329093,130949948.20478177,50763468.041573
SE0000331266,2018,960684031.216629,192025232.15571186,762425026.1156337,1557238171.54511,391755403.4063879
SE0000331266,2019,1866707576.3591757,-365430534.65038264,1174367626.3117716,4790042925.120143,718205176.3706506
SE0000331266,2020,2213025526.969562,322051923.60356826,1372698379.4189994,1025833136.0967888,200075817.33345094
SE0000331266,2021,2805531666.37553,386337631.8438552,1475824949.4718134,1960726467.497622,189938692.2341641
SE0000331266,2022,540323958.7072799,182867367.58957314,242380304.35073304,660500603.6562035,75580869.68882672
SE0000337917,1997,683161014.797235,91101199.93833786,471157863.7478398,303094121.4550695,76309460.73985311
SE0000337917,1998,1836250203.2101042,91270579.6590465,975019959.4605654,2455978275.5175014,726115126.0010638
SE0000337917,1999,2312985857.0920296,-49316221.4569238,1670525872.9909856,2552695161.9568443,824973990.7311252
SE0000337917,2001,529982534.63874185,155602604.03110188,371686887.257577,333025079.7197729,89337073.0262345
SE0000337917,2004,2584213310.4751854,229950194.0731477,1721278019.1113045,949899959.8343856,569186217.9666
SE0000337917,2005,238553454.5021067,5267500.096076351,166753279.7883218,225155397.44037557,60467441.215206765
SE0000337917,2006,3087575583.228874,249636695.39962497,2005372112.0323687,1389581789.9492443,552280510.9540946
