isin,year,total_assets,net_income,total_revenue
SE0000120859,2009,666314211.4658778,-8999824.796081156,307327818.88208044
SE0000120859,2012,6722286582.933695,143870911.8644314,5147409767.269391
SE0000120859,2013,4661955682.532323,-345570374.5017467,2602347298.519537
SE0000120859,2014,2535136538.6312537,171085345.61802328,1884330300.2890606
SE0000120859,2015,134539095.4297642,9513167.481338913,32724997.728961423
SE0000120859,2016,7644015585.705486,-206050548.86205906,5258331322.897576
SE0000120859,2018,9310292859.915998,690216285.7061174,4534697546.625288
SE0000120859,2019,5967428953.912802,840086680.6965193,1109452684.6403997
SE0000120859,2021,1228843511.383537,127070984.184834,342131377.9515909
SE0000120859,2022,6186007755.314864,178986239.7131059,4247958841.5216637
SE0000121816,2000,1432060719.052033,-76992833.75701489,702517605.0021905
SE0000121816,2001,389433179.52298284,42016870.483341694,48754261.39306764
SE0000121816,2002,5914540169.437104,730782902.9123671,2073990948.437089
SE0000121816,2003,702059094.4159952,37962404.598915316,551976728.0723158
SE0000121816,2005,1834724193.2630877,166676097.17583036,1055605572.6795962
SE0000121816,2006,4293484899.4294076,-267556661.2974312,3018933098.5828247
SE0000121816,2007,2788447952.017726,-131839324.50989972,461333804.1334965
SE0000121816,2008,2387364246.2302594,-192117355.0708549,1772243694.4354994
SE0000121816,2010,4274208460.3650756,532879517.4216229,2020328927.2992797
SE0000121816,2011,9976962416.990269,1423690065.2159636,6259263677.272671
SE0000121816,2012,7871032615.245484,604634476.4047408,6094082843.048174
SE0000121816,2014,797726278.1681656,49179283.353530884,304208234.2400413
SE0000121816,2016,3507250022.6915646,155545895.91950005,1021903029.3747978
SE0000121816,2017,9335025416.83668,861695667.4371295,1162092216.5649695
SE0000121816,2018,7227300507.718467,958902371.65397,5599476807.279853
SE0000121816,2019,7622349397.185724,-372985274.40504175,3538951143.3565745
SE0000121816,2022,5452402659.683911,675647033.3275696,3466345339.037725
SE0000122467,1998,5932635375.806755,-57483092.78493247,1379595240.0551615
SE0000122467,1999,8620190959.528555,1111339478.4055505,3422532153.4713697
SE0000122467,2000,4979430740.150723,436184348.6409675,1888128584.1765862
SE0000122467,2001,731843670.1701442,46101341.89594537,119023298.7589339
SE0000122467,2002,4869458438.321158,628489846.3403974,3181171791.1433425
SE0000122467,2003,3883729940.027708,97769627.05711779,2009779827.7484293
SE0000122467,2004,9816108395.358765,1255818203.6107461,6692221079.349263
SE0000122467,2005,2543475441.767284,-85541387.11965825,1629778933.977994
SE0000122467,2008,2087504460.030556,-198675932.00384685,1588562319.818877
SE0000122467,2009,9653890497.76393,1012302328.0560902,1974059656.0893114
SE0000122467,2012,2759297938.425724,-126405017.3454146,953314340.199069
SE0000122467,2013,5855181873.4065485,376770764.7975419,2012232105.3277977
SE0000122467,2014,156571614.68886554,-11756134.567665244,22712657.089036725
SE0000122467,2016,4189994953.7337794,511365745.25243115,2808793791.610206
SE0000122467,2017,2448182919.5350013,225456220.816165,1229131795.8194883
SE0000122467,2019,2888365416.253095,89520699.88624191,1115791202.863611
SE0000122467,2020,1348834976.5958362,-83356042.60070002,159415576.24424696
SE0000122467,2022,6268573527.173208,-329575949.9921947,949894392.4739063
SE0000122657,1997,4736963953.793776,568780600.0541761,2978686619.8503375
SE0000122657,1998,9641461544.075994,961023704.0377526,3154554459.155838
SE0000122657,1999,2106534911.7956035,-115939390.31811662,1015143477.0591128
SE0000122657,2001,3474038877.767214,-220522695.10374168,2612306511.543044
SE0000122657,2002,6324045711.262451,-441515855.71770537,3257313519.8031483
SE0000122657,2003,3259857839.783745,-173441869.990638,1610653553.78151
SE0000122657,2004,8006256501.762513,-370770939.61021185,6248959712.811591
SE0000122657,2005,1869200956.7092803,162510797.185104,782175645.6820002
SE0000122657,2006,2816077942.2914906,99422073.89999598,320796154.8931751
SE0000122657,2007,9566010017.616299,48151836.75394413,3576671824.700602
SE0000122657,2008,9689020280.968668,773115808.3832793,5679949093.5534725
SE0000122657,2010,5627063783.510139,406367533.19523555,4401638113.817775
SE0000122657,2011,8950338012.776535,749849976.4379897,5276807874.390864
SE0000122657,2012,2904180180.3302507,278064107.16735756,907367791.9799389
SE0000122657,2013,2967133221.070079,-111747940.74654032,1465582963.1364374
SE0000122657,2014,8169852109.752613,877128883.9707512,1448930999.1959019
SE0000122657,2015,6027337732.095967,214023809.58845568,1391330597.4358206
SE0000122657,2016,2825060118.58972,-34234049.138648316,922176278.7685181
SE0000122657,2017,633286137.7985122,-58336003.06581742,500405720.77217376
SE0000122657,2018,6625002482.155466,407454697.03941715,2384069109.7019453
SE0000122657,2019,3562546906.050529,293229236.4046196,2036442486.800382
SE0000122657,2020,6905557348.732409,443497741.10232407,1241435433.363967
SE0000122657,2021,2799947495.786028,10381275.654075198,336444377.3591704
SE0000122657,2022,4335487673.72773,330390352.9264482,1851348155.0165496
SE0000122673,1997,1040045303.5763248,-20768391.76060312,664309513.9275683
SE0000122673,1998,8404941034.906628,562699860.7485642,5737799045.50334
SE0000122673,1999,6657851457.259417,455669736.3336925,3928876604.05434
SE0000122673,2000,3869144886.0077224,481134907.77880377,2236285850.905734
SE0000122673,2001,3325801661.417049,-321287749.2421024,2532339611.410006
SE0000122673,2002,3490890474.3985453,-238585058.6690432,671887784.0345467
SE0000122673,2003,8154313397.166282,770089798.3455452,6057495476.466592
SE0000122673,2004,9766159528.353699,-632847351.7808617,2455508216.1091576
SE0000122673,2005,5207085750.017931,-468847184.4526605,3542517539.970392
SE0000122673,2006,9955657053.43272,1440936533.992663,5192593458.439154
SE0000122673,2007,3650879824.174446,321607320.21641123,1535620930.1816094
SE0000122673,2008,7927025235.5681305,1049936645.2481818,2085783749.7970078
SE0000122673,2009,8674244476.035103,-588616652.1013558,977966522.5177357
SE0000122673,2010,4961021454.360033,382483412.0390632,2096869281.9507446
SE0000122673,2011,897204789.392735,48532034.62363089,494717567.6830616
SE0000122673,2013,2336272622.8205957,-103843108.70752414,1120653380.9344356
SE0000122673,2014,1469315578.7033534,212122988.35187596,736412819.6007833
SE0000122673,2015,2369409798.382533,-84959200.92239514,826296847.6393846
SE0000122673,2016,2664671570.482783,201086449.40606758,1020394659.3342854
SE0000122673,2017,388141359.85704833,-34323352.14596062,298863776.7915387
SE0000122673,2019,8812543694.127403,274266601.2741805,6398476621.500237
SE0000122673,2020,1370054586.5068126,78309634.82446454,679002038.9558508
SE0000122673,2022,8577603802.175332,22965238.754868653,4165513969.0788417
SE0000123085,1997,5097817469.350655,517695669.08923376,1135887935.4431207
SE0000123085,1998,8884328208.270447,74110730.88280073,6182623434.676748
SE0000123085,2000,7586762979.4793415,-682344413.9849919,1276893319.8646386
SE0000123085,2001,7532388819.4461775,1121477155.7884307,2995997800.7967057
SE0000123085,2002,972632433.1337384,19448530.90873961,679811106.9371096
SE0000123085,2004,8271519240.01922,1067009441.7406117,5558370749.2123995
SE0000123085,2005,2978570327.859899,-184919355.82651207,2278187952.935697
SE0000123085,2006,819779579.057146,87782605.73342921,329658668.90794027
SE0000123085,2007,4734263964.221393,390206091.03780895,3221669819.831259
SE0000123085,2008,2094362918.5507216,-177611835.42417195,1600548034.3535867
SE0000123085,2009,8982807247.467196,224902731.8172783,2812610498.7709684
SE0000123085,2011,4223576491.820075,-44192477.79370348,930387125.7356317
SE0000123085,2012,1929425069.4843235,-102714469.73650321,468311080.90606695
SE0000123085,2014,4890224901.727908,206575366.6862565,3220467180.464338
SE0000123085,2016,8932076564.849564,646102016.5282122,4873172532.715173
SE0000123085,2017,6676105536.547059,482914128.2069944,2768056459.30087
SE0000123085,2018,697170493.9149647,65849869.66296683,489341202.1497631
SE0000123085,2020,2452375059.320965,-237486405.8425111,1563690050.8253436
SE0000123085,2021,2172544000.151556,206514926.59858325,316313861.95778203
SE0000123085,2022,7558765924.368754,-747407574.738756,5060935568.52339
SE0000123267,1997,7241000017.99957,525656000.3524521,823899217.659526
SE0000123267,1999,9345188732.221806,-848557798.7924701,5604865309.121369
SE0000123267,2000,3778918619.1631618,527734062.6466489,2519431161.731842
SE0000123267,2001,3701696540.0282087,429220852.6586314,2549861242.2951136
SE0000123267,2003,1232951664.6205676,-23349054.316887826,853266575.0324349
SE0000123267,2005,5932417891.882016,390136361.93921393,2831385753.1298795
SE0000123267,2008,7404672462.982208,903945424.5359707,3025673332.3881907
SE0000123267,2010,8095003265.773457,117877093.91977051,5260090743.571592
SE0000123267,2016,375825101.15751714,46832085.82281255,167084129.72171357
SE0000123267,2020,1904582511.059628,194120106.20003563,1500458157.489112
SE0000123572,1999,8432007096.322689,822351543.9447808,6462635047.069354
SE0000123572,2001,6596002310.905443,-534862108.9846487,4614623312.61752
SE0000123572,2002,4628360288.922358,427660665.7580585,3667880032.154483
SE0000123572,2003,9620757572.834427,1142181071.11788,6212546952.352587
SE0000123572,2004,7065325670.06868,217573188.72674912,4467768600.770335
SE0000123572,2005,9242384584.371248,1025638890.9755499,6261967294.77339
SE0000123572,2007,6730123708.720427,-613064138.1990341,2107914877.0369382
SE0000123572,2008,9356557728.582504,-238257792.6285799,4774503988.505133
SE0000123572,2009,1491436164.9645934,162760501.1841239,1015170210.5890741
SE0000123572,2010,8145098230.508502,-69202001.59748225,4492493148.060083
SE0000123572,2012,3040772440.7740917,329625478.6426339,322286420.52615196
SE0000123572,2013,874418231.6666753,22751257.74417832,473522392.16787523
SE0000123572,2015,5266940920.327619,-485065492.8924809,3943353356.474087
SE0000123572,2017,7733944907.065261,-699625019.1290048,1055193757.583883
SE0000123572,2018,4298233999.644005,418157940.55075127,619601701.1904895
SE0000123572,2019,5295677980.174007,-475948149.6213427,637213827.3490992
SE0000123572,2022,6126724030.54182,57896824.15109302,4069849654.240228
SE0000123671,1997,1832388864.3496816,-25305204.429126147,194611414.95916316
SE0000123671,1998,4828766258.41698,111261421.21588756,1106287027.9648793
SE0000123671,1999,3384924737.10683,-44462889.9524386,1416803461.5943704
SE0000123671,2000,6284715651.083023,-359948777.46688783,817188426.5714886
SE0000123671,2001,4327565416.023085,-9053314.50350482,1512084682.447689
SE0000123671,2002,8037626572.73531,-304085951.7610729,5790564679.283436
SE0000123671,2003,8363926963.757027,-263838781.1555353,3522492143.876037
SE0000123671,2004,9854562164.439684,1464026568.5907202,6675098585.36442
SE0000123671,2005,1681991025.2041035,43470197.26404563,337558563.1555712
SE0000123671,2006,6386473735.969536,735132092.245596,1403376925.3626919
SE0000123671,2007,5320181585.285768,268740557.4864547,2062417780.1354218
SE0000123671,2009,6349573634.351595,952265664.9878124,825116278.4831882
SE0000123671,2010,3639259376.0870748,411530338.70581657,520704695.9659467
SE0000123671,2011,9930187490.255201,1121819461.9679031,6667633888.072224
SE0000123671,2012,6259388548.683087,-570013484.5109516,4667174768.599839
SE0000123671,2013,7667261957.155715,-671680956.1792291,4366483908.302328
SE0000123671,2014,5439781392.406896,396470613.2058754,2505249118.6149144
SE0000123671,2015,775406362.9505645,-50517057.30682376,514633442.1599831
SE0000123671,2016,4186704268.1573806,168024589.4755379,3001455010.553848
SE0000123671,2017,3795971178.4559674,258385605.98864263,507679142.9256652
SE0000123671,2018,9865468998.39131,782568654.1529543,7283256273.196098
SE0000123671,2019,1053018053.2736248,-56112957.647166,281796124.04705906
SE0000123671,2020,3554680856.3924274,-138242030.85355553,941500092.3260729
SE0000123671,2021,6167337680.760519,427339262.94416404,1992616597.4244194
SE0000123671,2022,9478901802.49589,833329777.8672757,5184338812.496925
SE0000135287,1997,4949166556.606128,688254854.9204152,2127932314.093462
SE0000135287,1998,4337335456.171488,587611955.0643831,2819002441.1070704
SE0000135287,1999,8769900610.856758,210543157.0686669,2157986090.4548426
SE0000135287,2000,3477463048.9810276,-34073203.3756733,1321091990.9055088
SE0000135287,2001,8263609465.829023,255540413.70165136,3441771349.6294956
SE0000135287,2002,9824475325.735043,216034415.45852554,1394932948.3642738
SE0000135287,2004,7740639663.290466,409347462.8285497,1593127140.7217557
SE0000135287,2005,2394723848.866714,-43644042.464198366,1693507706.4674404
SE0000135287,2006,3290695262.7274055,-178057128.23207816,1707001159.8346963
SE0000135287,2007,2848957900.16672,-33020944.01889833,1115772410.6178138
SE0000135287,2008,5248819692.334023,218701853.32875845,2728064066.785643
SE0000135287,2009,6541717703.088123,-447410598.2301405,2063419092.9459457
SE0000135287,2010,7608099333.556628,-271977697.3328162,5291785096.822544
SE0000135287,2011,4070978852.3845816,135692689.3256021,1827863202.3344598
SE0000135287,2012,6594935761.859409,530030177.38520116,851553032.2107347
SE0000135287,2013,619803872.6934048,66268056.51624316,265153334.71652424
SE0000135287,2014,4512208011.252635,659948600.5724559,922127572.2766747
SE0000135287,2015,8892865692.196426,25592784.62114423,5690718552.000716
SE0000135287,2016,1838538884.320289,60833173.12133853,1395428632.6523004
SE0000135287,2017,8523569368.328813,-137893629.57860786,2893466295.3373985
SE0000135287,2018,9855406252.692324,-638887985.2586335,4585554307.56758
SE0000135287,2019,2196824812.4792747,-196357193.7555454,960805487.0895888
SE0000135287,2020,4625393600.384467,438644883.5006248,1818975762.9664183
SE0000135287,2021,3549484150.6959686,-194538424.19931063,2796227294.5291295
SE0000135287,2022,5909907751.012852,493276336.6975162,962070974.5559268
SE0000135303,1997,2520222135.317157,237935790.8349409,924425940.5090132
SE0000135303,1998,4927539686.403764,-66029869.7716958,3559900107.238225
SE0000135303,1999,3693364755.1795654,59435767.95999355,2667034284.349033
SE0000135303,2000,5161294229.566447,-159135678.94080022,1718373433.5964386
SE0000135303,2001,6559521513.512836,785949800.1693529,1206220329.6524796
SE0000135303,2002,7792053447.337402,572754783.1120652,1819629810.7814374
SE0000135303,2003,6026368949.564219,-191030613.51312163,1381090304.862321
SE0000135303,2005,4089924138.6879706,244090158.0476373,2410887233.046663
SE0000135303,2008,5322395253.282211,476271531.56260544,3395088764.3977203
SE0000135303,2009,6178629754.707152,-101540567.1408027,4021627217.5733767
SE0000135303,2010,8812507158.273224,930520372.2163689,4674480388.804127
SE0000135303,2011,5462836419.992361,194490809.3799157,1381588322.1696002
SE0000135303,2012,3711179526.5995035,70321092.03232452,2183098852.3145785
SE0000135303,2013,8361144437.996385,594779275.9006722,4804737994.270679
SE0000135303,2014,2171631619.3773007,239788962.48726282,1713362701.931778
SE0000135303,2015,7890069945.11849,267535806.93417224,2612801850.9308167
SE0000135303,2016,1371118170.424479,-87103967.86175524,653931754.1999607
SE0000135303,2017,5530423136.111613,-13555112.387084028,3064436860.048522
